State,Rating_Area,County,COUNTY2,Zip,Market_Geographic_Rating_Divisions,FFM,State_Abb,FIPS
New York,Rating Area 6,Broome,BROOME,NULL,Counties,0,NY,36007
New York,Rating Area 6,Chemung,CHEMUNG,NULL,Counties,0,NY,36015
New York,Rating Area 6,Cortland,CORTLAND,NULL,Counties,0,NY,36023
New York,Rating Area 6,Schuyler,SCHUYLER,NULL,Counties,0,NY,36097
New York,Rating Area 6,Tioga,TIOGA,NULL,Counties,0,NY,36107
New York,Rating Area 6,Cayuga,CAYUGA,NULL,Counties,0,NY,36011
New York,Rating Area 6,Steuben,STEUBEN,NULL,Counties,0,NY,36101
New York,Rating Area 6,Tompkins,TOMPKINS,NULL,Counties,0,NY,36109
New York,Rating Area 7,Chenango,CHENANGO,NULL,Counties,0,NY,36017
New York,Rating Area 7,Clinton,CLINTON,NULL,Counties,0,NY,36019
New York,Rating Area 7,Hamilton,HAMILTON,NULL,Counties,0,NY,36041
New York,Rating Area 7,Essex,ESSEX,NULL,Counties,0,NY,36031
New York,Rating Area 7,Franklin,FRANKLIN,NULL,Counties,0,NY,36033
New York,Rating Area 7,Herkimer,HERKIMER,NULL,Counties,0,NY,36043
New York,Rating Area 7,Jefferson,JEFFERSON,NULL,Counties,0,NY,36045
New York,Rating Area 7,Lewis,LEWIS,NULL,Counties,0,NY,36049
New York,Rating Area 7,Madison,MADISON,NULL,Counties,0,NY,36053
New York,Rating Area 7,Oneida,ONEIDA,NULL,Counties,0,NY,36065
New York,Rating Area 7,Oswego,OSWEGO,NULL,Counties,0,NY,36075
New York,Rating Area 7,Otsego,OTSEGO,NULL,Counties,0,NY,36077
New York,Rating Area 7,St. Lawrence,SAINT LAWRENCE,NULL,Counties,0,NY,36089
New York,Rating Area 8,Nassau,NASSAU,NULL,Counties,0,NY,36059
New York,Rating Area 8,Suffolk,SUFFOLK,NULL,Counties,0,NY,36103
North Carolina,Rating Area 1,Avery,AVERY,NULL,Counties,NULL,NC,37011
North Carolina,Rating Area 1,Buncombe,BUNCOMBE,NULL,Counties,1,NC,37021
North Carolina,Rating Area 1,Cherokee,CHEROKEE,NULL,Counties,1,NC,37039
North Carolina,Rating Area 1,Clay,CLAY,NULL,Counties,1,NC,37043
North Carolina,Rating Area 1,Graham,GRAHAM,NULL,Counties,1,NC,37075
North Carolina,Rating Area 1,Haywood,HAYWOOD,NULL,Counties,1,NC,37087
North Carolina,Rating Area 1,Henderson,HENDERSON,NULL,Counties,1,NC,37089
North Carolina,Rating Area 1,Jackson,JACKSON,NULL,Counties,1,NC,37099
North Carolina,Rating Area 1,McDowell,MCDOWELL,NULL,Counties,1,NC,37111
North Carolina,Rating Area 1,Macon,MACON,NULL,Counties,1,NC,37113
North Carolina,Rating Area 1,Madison,MADISON,NULL,Counties,1,NC,37115
North Carolina,Rating Area 1,Mitchell,MITCHELL,NULL,Counties,1,NC,37121
North Carolina,Rating Area 1,Polk,POLK,NULL,Counties,1,NC,37149
North Carolina,Rating Area 1,Rutherford,RUTHERFORD,NULL,Counties,1,NC,37161
North Carolina,Rating Area 1,Swain,SWAIN,NULL,Counties,1,NC,37173
North Carolina,Rating Area 1,Transylvania,TRANSYLVANIA,NULL,Counties,1,NC,37175
North Carolina,Rating Area 1,Yancey,YANCEY,NULL,Counties,1,NC,37199
North Carolina,Rating Area 2,Alexander,ALEXANDER,NULL,Counties,1,NC,37003
North Carolina,Rating Area 2,Burke,BURKE,NULL,Counties,1,NC,37023
North Carolina,Rating Area 2,Caldwell,CALDWELL,NULL,Counties,1,NC,37027
North Carolina,Rating Area 2,Iredell,IREDELL,NULL,Counties,1,NC,37097
North Carolina,Rating Area 2,Catawba,CATAWBA,NULL,Counties,1,NC,37035
North Carolina,Rating Area 3,Alleghany,ALLEGHANY,NULL,Counties,1,NC,37005
North Carolina,Rating Area 3,Ashe,ASHE,NULL,Counties,1,NC,37009
North Carolina,Rating Area 3,Watauga,WATAUGA,NULL,Counties,1,NC,37189
North Carolina,Rating Area 3,Wilkes,WIKES,NULL,Counties,1,NC,37193
North Carolina,Rating Area 4,Anson,ANSON,NULL,Counties,1,NC,37007
North Carolina,Rating Area 4,Cabarrus,CABARRUS,NULL,Counties,1,NC,37025
North Carolina,Rating Area 4,Mecklenburg,MECKLENGURG,NULL,Counties,1,NC,37119
North Carolina,Rating Area 4,Rowan,ROWAN,NULL,Counties,1,NC,37159
North Carolina,Rating Area 4,Stanly,STANLY,NULL,Counties,1,NC,37167
North Carolina,Rating Area 4,Union,UNION,NULL,Counties,1,NC,37179
North Carolina,Rating Area 5,Cleveland,CLEVELAND,NULL,Counties,1,NC,37045
North Carolina,Rating Area 5,Gaston,GASTON,NULL,Counties,1,NC,37071
North Carolina,Rating Area 5,Lincoln,LINCOLN,NULL,Counties,1,NC,37109
North Carolina,Rating Area 6,Davidson,DAVIDSON,NULL,Counties,1,NC,37057
North Carolina,Rating Area 6,Davie,DAVIE,NULL,Counties,1,NC,37059
North Carolina,Rating Area 6,Forsyth,FORSYTH,NULL,Counties,1,NC,37067
North Carolina,Rating Area 6,Stokes,STOKES,NULL,Counties,1,NC,37169
North Carolina,Rating Area 6,Surry,SURRY,NULL,Counties,1,NC,37171
North Carolina,Rating Area 6,Yadkin,YADKIN,NULL,Counties,1,NC,37197
North Carolina,Rating Area 7,Guilford,GUILFORD,NULL,Counties,1,NC,37081
North Carolina,Rating Area 7,Randolph,RANDOLPH,NULL,Counties,1,NC,37151
North Carolina,Rating Area 7,Rockingham,ROCKINGHAM,NULL,Counties,1,NC,37157
North Carolina,Rating Area 8,Montgomery,MONTGOMERY,NULL,Counties,1,NC,37123
North Carolina,Rating Area 8,Moore,MOORE,NULL,Counties,1,NC,37125
North Carolina,Rating Area 9,Bladen,BLADEN,NULL,Counties,1,NC,37017
North Carolina,Rating Area 9,Cumberland,CUMBERLAND,NULL,Counties,1,NC,37051
North Carolina,Rating Area 9,Harnett,HARNETT,NULL,Counties,1,NC,37085
North Carolina,Rating Area 9,Hoke,HOKE,NULL,Counties,1,NC,37093
North Carolina,Rating Area 9,Richmond,RICHMOND,NULL,Counties,1,NC,37153
North Carolina,Rating Area 9,Robeson,ROBESON,NULL,Counties,1,NC,37155
North Carolina,Rating Area 9,Sampson,SAMPSON,NULL,Counties,1,NC,37163
North Carolina,Rating Area 9,Scotland,SCOTLAND,NULL,Counties,1,NC,37165
North Carolina,Rating Area 10,Granville,GRANVILLE,NULL,Counties,1,NC,37077
North Carolina,Rating Area 10,Vance,VANCE,NULL,Counties,1,NC,37181
North Carolina,Rating Area 10,Warren,WARREN,NULL,Counties,1,NC,37185
North Carolina,Rating Area 11,Alamance,ALAMANCE,NULL,Counties,1,NC,37001
North Carolina,Rating Area 11,Caswell,CASWELL,NULL,Counties,1,NC,37033
North Carolina,Rating Area 11,Chatham,CHATHAM,NULL,Counties,1,NC,37037
North Carolina,Rating Area 11,Durham,DURHAM,NULL,Counties,1,NC,37063
North Carolina,Rating Area 11,Lee,LEE,NULL,Counties,1,NC,37105
North Carolina,Rating Area 11,Orange,ORANGE,NULL,Counties,1,NC,37135
North Carolina,Rating Area 11,Person,PERSON,NULL,Counties,1,NC,37145
North Carolina,Rating Area 12,Bertie,BERTIE,NULL,Counties,1,NC,37015
North Carolina,Rating Area 12,Camden,CAMDEN,NULL,Counties,1,NC,37029
North Carolina,Rating Area 12,Chowan,CHOWAN,NULL,Counties,1,NC,37041
North Carolina,Rating Area 12,Currituck,CURRITUCK,NULL,Counties,1,NC,37053
North Carolina,Rating Area 12,Gates,GATES,NULL,Counties,1,NC,37073
North Carolina,Rating Area 12,Halifax,HALIFAX,NULL,Counties,1,NC,37083
North Carolina,Rating Area 12,Hertford,HERTFORD,NULL,Counties,1,NC,37091
North Carolina,Rating Area 12,Martin,MARTIN,NULL,Counties,1,NC,37117
North Carolina,Rating Area 12,Northampton,NORTHAMPTON,NULL,Counties,1,NC,37131
North Carolina,Rating Area 12,Pasquotank,PASQUOTANK,NULL,Counties,1,NC,37139
North Carolina,Rating Area 12,Perquimans,PERQUIMANS,NULL,Counties,1,NC,37143
North Carolina,Rating Area 13,Franklin,FRANKLIN,NULL,Counties,1,NC,37069
North Carolina,Rating Area 13,Johnston,JOHNSTON,NULL,Counties,1,NC,37101
North Carolina,Rating Area 13,Wake,WAKE,NULL,Counties,1,NC,37183
North Carolina,Rating Area 14,Edgecombe,EDGECOMBE,NULL,Counties,1,NC,37065
North Carolina,Rating Area 14,Greene,GREENE,NULL,Counties,1,NC,37079
North Carolina,Rating Area 14,Nash,NASH,NULL,Counties,1,NC,37127
North Carolina,Rating Area 14,Pitt,PITT,NULL,Counties,1,NC,37147
North Carolina,Rating Area 14,Wilson,WILSON,NULL,Counties,1,NC,37195
North Carolina,Rating Area 14,Wayne,WAYNE,NULL,Counties,1,NC,37191
North Carolina,Rating Area 15,Brunswick,BRUNSWICK,NULL,Counties,1,NC,37019
North Carolina,Rating Area 15,Columbus,COLUMBUS,NULL,Counties,1,NC,37047
North Carolina,Rating Area 15,Duplin,DUPLIN,NULL,Counties,1,NC,37061
North Carolina,Rating Area 15,New Hanover,NEW HANOVER,NULL,Counties,1,NC,37129
North Carolina,Rating Area 15,Onslow,ONSLOW,NULL,Counties,1,NC,37133
North Carolina,Rating Area 15,Pender,PENDER,NULL,Counties,1,NC,37141
North Carolina,Rating Area 16,Beaufort,BEAUFORT,NULL,Counties,1,NC,37013
North Carolina,Rating Area 16,Carteret,CARTERET,NULL,Counties,1,NC,37031
North Carolina,Rating Area 16,Craven,CRAVEN,NULL,Counties,1,NC,37049
North Carolina,Rating Area 16,Dare,DARE,NULL,Counties,1,NC,37055
North Carolina,Rating Area 16,Hyde,HYDE,NULL,Counties,1,NC,37095
North Carolina,Rating Area 16,Jones,JONES,NULL,Counties,1,NC,37103
North Carolina,Rating Area 16,Pamlico,PAMLICO,NULL,Counties,1,NC,37137
North Carolina,Rating Area 16,Tyrrell,TYRRELL,NULL,Counties,1,NC,37177
North Carolina,Rating Area 16,Washington,WASHINGTON,NULL,Counties,1,NC,37187
North Carolina,Rating Area 16,Lenoir,LENOIR,NULL,Counties,1,NC,37107
North Dakota,Rating Area 1,Burleigh,BURLEIGH,NULL,MSAs+1,1,ND,38015
North Dakota,Rating Area 1,Morton,MORTON,NULL,MSAs+1,1,ND,38059
North Dakota,Rating Area 2,Cass,CASS,NULL,MSAs+1,1,ND,38017
North Dakota,Rating Area 3,Grand Forks,GRAND FORKS,NULL,MSAs+1,1,ND,38035
North Dakota,Rating Area 4,Adams,ADAMS,NULL,MSAs+1,1,ND,38001
North Dakota,Rating Area 4,Barnes,BARNES,NULL,MSAs+1,1,ND,38003
North Dakota,Rating Area 4,Benson,BENSON,NULL,MSAs+1,1,ND,38005
North Dakota,Rating Area 4,Billings,BILLINGS,NULL,MSAs+1,1,ND,38007
North Dakota,Rating Area 4,Bottineau,BOTTINEAU,NULL,MSAs+1,1,ND,38009
North Dakota,Rating Area 4,Bowman,BOWMAN,NULL,MSAs+1,1,ND,38011
North Dakota,Rating Area 4,Burke,BURKE,NULL,MSAs+1,1,ND,38013
North Dakota,Rating Area 4,Cavalier,CAVALIER,NULL,MSAs+1,1,ND,38019
North Dakota,Rating Area 4,Dickey,DICKEY,NULL,MSAs+1,1,ND,38021
North Dakota,Rating Area 4,Divide,DIVIDE,NULL,MSAs+1,1,ND,38023
North Dakota,Rating Area 4,Dunn,DUNN,NULL,MSAs+1,1,ND,38025
North Dakota,Rating Area 4,Eddy,EDDY,NULL,MSAs+1,1,ND,38027
North Dakota,Rating Area 4,Emmons,EMMONS,NULL,MSAs+1,1,ND,38029
North Dakota,Rating Area 4,Foster,FOSTER,NULL,MSAs+1,1,ND,38031
North Dakota,Rating Area 4,Golden Valley,GOLDEN VALLEY,NULL,MSAs+1,1,ND,38033
North Dakota,Rating Area 4,Grant,GRANT,NULL,MSAs+1,1,ND,38037
North Dakota,Rating Area 4,Griggs,GRIGGS,NULL,MSAs+1,1,ND,38039
North Dakota,Rating Area 4,Hettinger,HETTINGER,NULL,MSAs+1,1,ND,38041
North Dakota,Rating Area 4,Kidder,KIDDER,NULL,MSAs+1,1,ND,38043
North Dakota,Rating Area 4,LaMoure,LAMOURE,NULL,MSAs+1,1,ND,38045
North Dakota,Rating Area 4,Logan,LOGAN,NULL,MSAs+1,1,ND,38047
North Dakota,Rating Area 4,McHenry,MCHENRY,NULL,MSAs+1,1,ND,38049
North Dakota,Rating Area 4,McIntosh,MCLNTOSH,NULL,MSAs+1,1,ND,38051
North Dakota,Rating Area 4,McKenzie,MCKENZIE,NULL,MSAs+1,1,ND,38053
North Dakota,Rating Area 4,McLean,MCLEAN,NULL,MSAs+1,1,ND,38055
North Dakota,Rating Area 4,Mercer,MERCER,NULL,MSAs+1,1,ND,38057
North Dakota,Rating Area 4,Mountrail,MOUNTRAIL,NULL,MSAs+1,1,ND,38061
North Dakota,Rating Area 4,Nelson,NELSON,NULL,MSAs+1,1,ND,38063
North Dakota,Rating Area 4,Oliver,OLIVER,NULL,MSAs+1,1,ND,38065
North Dakota,Rating Area 4,Pembina,PEMBINA,NULL,MSAs+1,1,ND,38067
North Dakota,Rating Area 4,Pierce,PIERCE,NULL,MSAs+1,1,ND,38069
North Dakota,Rating Area 4,Ramsey,RAMSEY,NULL,MSAs+1,1,ND,38071
North Dakota,Rating Area 4,Ransom,RANSOM,NULL,MSAs+1,1,ND,38073
North Dakota,Rating Area 4,Renville,RENVILLE,NULL,MSAs+1,1,ND,38075
North Dakota,Rating Area 4,Richland,RICHLAND,NULL,MSAs+1,1,ND,38077
North Dakota,Rating Area 4,Rolette,ROLETTE,NULL,MSAs+1,1,ND,38079
North Dakota,Rating Area 4,Sargent,SARGENT,NULL,MSAs+1,1,ND,38081
North Dakota,Rating Area 4,Sheridan,SHERIDAN,NULL,MSAs+1,1,ND,38083
North Dakota,Rating Area 4,Sioux,SIOUX,NULL,MSAs+1,1,ND,38085
North Dakota,Rating Area 4,Slope,SLOPE,NULL,MSAs+1,1,ND,38087
North Dakota,Rating Area 4,Stark,STARK,NULL,MSAs+1,1,ND,38089
North Dakota,Rating Area 4,Steele,STEELE,NULL,MSAs+1,1,ND,38091
North Dakota,Rating Area 4,Stutsman,STUTSMAN,NULL,MSAs+1,1,ND,38093
North Dakota,Rating Area 4,Towner,TOWNER,NULL,MSAs+1,1,ND,38095
North Dakota,Rating Area 4,Traill,TRAIL,NULL,MSAs+1,1,ND,38097
North Dakota,Rating Area 4,Walsh,WALSH,NULL,MSAs+1,1,ND,38099
North Dakota,Rating Area 4,Ward,WARD,NULL,MSAs+1,1,ND,38101
North Dakota,Rating Area 4,Wells,WELLS,NULL,MSAs+1,1,ND,38103
North Dakota,Rating Area 4,Williams,WILLIAMS,NULL,MSAs+1,1,ND,38105
Ohio,Rating Area 1,Williams,WILLIAMS,NULL,Counties,1,OH,39171
Ohio,Rating Area 1,Fulton,FULTON,NULL,Counties,1,OH,39051
Ohio,Rating Area 1,Lucas,LUCAS,NULL,Counties,1,OH,39095
Ohio,Rating Area 1,Defiance,DEFIANCE,NULL,Counties,1,OH,39039
Ohio,Rating Area 1,Henry,HENRY,NULL,Counties,1,OH,39069
Ohio,Rating Area 1,Wood,WOOD,NULL,Counties,1,OH,39173
Ohio,Rating Area 2,Paulding,PAULDING,NULL,Counties,1,OH,39125
Ohio,Rating Area 2,Putnam,PUTNAM,NULL,Counties,1,OH,39137
Ohio,Rating Area 2,Hancock,HANCOCK,NULL,Counties,1,OH,39063
Ohio,Rating Area 2,Van Wert,VAN WERT,NULL,Counties,1,OH,39161
Ohio,Rating Area 2,Allen,ALLEN,NULL,Counties,1,OH,39003
Ohio,Rating Area 2,Hardin,HARDIN,NULL,Counties,1,OH,39065
Ohio,Rating Area 2,Mercer,MERCER,NULL,Counties,1,OH,39107
Ohio,Rating Area 2,Auglaize,AUGLAIZE,NULL,Counties,1,OH,39011
Ohio,Rating Area 3,Darke,DARKE,NULL,Counties,1,OH,39037
Ohio,Rating Area 3,Shelby,SHELBY,NULL,Counties,1,OH,39149
Ohio,Rating Area 3,Miami,MIAMI,NULL,Counties,1,OH,39109
Ohio,Rating Area 3,Champaign,CHAMPAIGN,NULL,Counties,1,OH,39021
Ohio,Rating Area 3,Clark,CLARK,NULL,Counties,1,OH,39023
Ohio,Rating Area 3,Preble,PREBLE,NULL,Counties,1,OH,39135
Ohio,Rating Area 3,Montgomery,MONTGOMERY,NULL,Counties,1,OH,39113
Ohio,Rating Area 3,Greene,GREENE,NULL,Counties,1,OH,39057
Ohio,Rating Area 4,Butler,BUTLER,NULL,Counties,1,OH,39017
Ohio,Rating Area 4,Warren,WARREN,NULL,Counties,1,OH,39165
Ohio,Rating Area 4,Hamilton,HAMILTON,NULL,Counties,1,OH,39061
Ohio,Rating Area 5,Clinton,CLINTON,NULL,Counties,1,OH,39027
Ohio,Rating Area 5,Highland,HIGHLAND,NULL,Counties,1,OH,39071
Ohio,Rating Area 5,Clermont,CLERMONT,NULL,Counties,1,OH,39025
Ohio,Rating Area 5,Brown,BROWN,NULL,Counties,1,OH,39015
Ohio,Rating Area 5,Adams,ADAMS,NULL,Counties,1,OH,39001
Ohio,Rating Area 6,Ottawa,OTTAWA,NULL,Counties,1,OH,39123
Ohio,Rating Area 6,Sandusky,SANDUSKY,NULL,Counties,1,OH,39143
Ohio,Rating Area 6,Erie,ERIE,NULL,Counties,1,OH,39043
Ohio,Rating Area 6,Seneca,SENECA,NULL,Counties,1,OH,39147
Ohio,Rating Area 6,Huron,HURON,NULL,Counties,1,OH,39077
Ohio,Rating Area 6,Wyandot,WYANDOT,NULL,Counties,1,OH,39175
Ohio,Rating Area 7,Crawford,CRAWFORD,NULL,Counties,1,OH,39033
Ohio,Rating Area 7,Richland,RICHLAND,NULL,Counties,1,OH,39139
Ohio,Rating Area 8,Marion,MARION,NULL,Counties,1,OH,39101
Ohio,Rating Area 8,Morrow,MORROW,NULL,Counties,1,OH,39117
Ohio,Rating Area 9,Logan,LOGAN,NULL,Counties,1,OH,39091
Ohio,Rating Area 9,Union,UNION,NULL,Counties,1,OH,39159
Ohio,Rating Area 9,Delaware,DELAWARE,NULL,Counties,1,OH,39041
Ohio,Rating Area 9,Knox,KNOX,NULL,Counties,1,OH,39083
Ohio,Rating Area 9,Licking,LICKING,NULL,Counties,1,OH,39089
Ohio,Rating Area 9,Franklin,FRANKLIN,NULL,Counties,1,OH,39049
Ohio,Rating Area 9,Madison,MADISON,NULL,Counties,1,OH,39097
Ohio,Rating Area 9,Fairfield,FAIRFIELD,NULL,Counties,1,OH,39045
Ohio,Rating Area 9,Pickaway,PICKAWAY,NULL,Counties,1,OH,39129
Ohio,Rating Area 9,Fayette,FAYETTE,NULL,Counties,1,OH,39047
Ohio,Rating Area 10,Ross,ROSS,NULL,Counties,1,OH,39141
Ohio,Rating Area 10,Vinton,VINTON,NULL,Counties,1,OH,39163
Ohio,Rating Area 10,Pike,PIKE,NULL,Counties,1,OH,39131
Ohio,Rating Area 10,Jackson,JACKSON,NULL,Counties,1,OH,39079
Ohio,Rating Area 10,Scioto,SCIOTO,NULL,Counties,1,OH,39145
Ohio,Rating Area 10,Lawrence,LAWRENCE,NULL,Counties,1,OH,39087
Ohio,Rating Area 10,Gallia,GALIA,NULL,Counties,1,OH,39053
Ohio,Rating Area 11,Lorain,LORAIN,NULL,Counties,1,OH,39093
Ohio,Rating Area 11,Cuyahoga,CUYAHOGA,NULL,Counties,1,OH,39035
Ohio,Rating Area 11,Lake,LAKE,NULL,Counties,1,OH,39085
Ohio,Rating Area 11,Geauga,GEAUGA,NULL,Counties,1,OH,39055
Ohio,Rating Area 11,Ashtabula,ASHTABULA,NULL,Counties,1,OH,39007
Ohio,Rating Area 12,Ashland,ASHLAND,NULL,Counties,1,OH,39005
Ohio,Rating Area 12,Medina,MEDINA,NULL,Counties,1,OH,39103
Ohio,Rating Area 12,Summit,SUMMIT,NULL,Counties,1,OH,39153
Ohio,Rating Area 12,Portage,PORTAGE,NULL,Counties,1,OH,39133
Ohio,Rating Area 13,Trumbull,TRUMBULL,NULL,Counties,1,OH,39155
Ohio,Rating Area 13,Mahoning,MAHONING,NULL,Counties,1,OH,39099
Ohio,Rating Area 13,Columbiana,COLUMBIANA,NULL,Counties,1,OH,39029
Ohio,Rating Area 14,Wayne,WAYNE,NULL,Counties,1,OH,39169
Ohio,Rating Area 14,Holmes,HOLMES,NULL,Counties,1,OH,39075
Ohio,Rating Area 15,Stark,STARK,NULL,Counties,1,OH,39151
Ohio,Rating Area 15,Carroll,CARROLL,NULL,Counties,1,OH,39019
Ohio,Rating Area 16,Coshocton,COSHOCTON,NULL,Counties,1,OH,39031
Ohio,Rating Area 16,Tuscarawas,TUSCARAWAS,NULL,Counties,1,OH,39157
Ohio,Rating Area 16,Harrison,HARRISON,NULL,Counties,1,OH,39067
Ohio,Rating Area 16,Jefferson,JEFFERSON,NULL,Counties,1,OH,39081
Ohio,Rating Area 16,Muskingum,MUSKINGUM,NULL,Counties,1,OH,39119
Ohio,Rating Area 16,Guernsey,GUERNSEY,NULL,Counties,1,OH,39059
Ohio,Rating Area 16,Belmont,BELMONT,NULL,Counties,1,OH,39013
Ohio,Rating Area 16,Perry,PERRY,NULL,Counties,1,OH,39127
Ohio,Rating Area 16,Morgan,MORGAN,NULL,Counties,1,OH,39115
Ohio,Rating Area 16,Noble,NOBLE,NULL,Counties,1,OH,39121
Ohio,Rating Area 16,Monroe,MONROE,NULL,Counties,1,OH,39111
Ohio,Rating Area 17,Hocking,HOCKING,NULL,Counties,1,OH,39073
Ohio,Rating Area 17,Athens,ATHENS,NULL,Counties,1,OH,39009
Ohio,Rating Area 17,Washington,WASHINGTON,NULL,Counties,1,OH,39167
Ohio,Rating Area 17,Meigs,MEIGS,NULL,Counties,1,OH,39105
Oklahoma,Rating Area 1,Le Flore,LEFLORE,NULL,MSAs+1,1,OK,40079
Oklahoma,Rating Area 1,Sequoyah,SEQUOYAH,NULL,MSAs+1,1,OK,40135
Oklahoma,Rating Area 2,Comanche,COMANCHE,NULL,MSAs+1,1,OK,40031
Oklahoma,Rating Area 3,Canadian,CANADIAN,NULL,MSAs+1,1,OK,40017
Oklahoma,Rating Area 3,Cleveland,CLEVELAND,NULL,MSAs+1,1,OK,40027
Oklahoma,Rating Area 3,Grady,GRADY,NULL,MSAs+1,1,OK,40051
Oklahoma,Rating Area 3,Lincoln,LINCOLN,NULL,MSAs+1,1,OK,40081
Oklahoma,Rating Area 3,Logan,LOGAN,NULL,MSAs+1,1,OK,40083
Oklahoma,Rating Area 3,McClain,MCCLAIN,NULL,MSAs+1,1,OK,40087
Oklahoma,Rating Area 3,Oklahoma,OKLAHOMA,NULL,MSAs+1,1,OK,40109
Oklahoma,Rating Area 4,Creek,CREEK,NULL,MSAs+1,1,OK,40037
Oklahoma,Rating Area 4,Okmulgee,OKMULGEE,NULL,MSAs+1,1,OK,40111
Oklahoma,Rating Area 4,Osage,OSAGE,NULL,MSAs+1,1,OK,40113
Oklahoma,Rating Area 4,Pawnee,PAWNEE,NULL,MSAs+1,1,OK,40117
Oklahoma,Rating Area 4,Rogers,ROGERS,NULL,MSAs+1,1,OK,40131
Oklahoma,Rating Area 4,Tulsa,TULSA,NULL,MSAs+1,1,OK,40143
Oklahoma,Rating Area 4,Wagoner,WAGONER,NULL,MSAs+1,1,OK,40145
Oklahoma,Rating Area 5,Adair,ADAIR,NULL,MSAs+1,1,OK,40001
Oklahoma,Rating Area 5,Alfalfa,ALFALFA,NULL,MSAs+1,1,OK,40003
Oklahoma,Rating Area 5,Atoka,ATOKA,NULL,MSAs+1,1,OK,40005
Oklahoma,Rating Area 5,Beaver,BEAVER,NULL,MSAs+1,1,OK,40007
Oklahoma,Rating Area 5,Beckham,BECKHAM,NULL,MSAs+1,1,OK,40009
Oklahoma,Rating Area 5,Blaine,BLAINE,NULL,MSAs+1,1,OK,40011
Oklahoma,Rating Area 5,Bryan,BRYAN,NULL,MSAs+1,1,OK,40013
Oklahoma,Rating Area 5,Caddo,CADDO,NULL,MSAs+1,1,OK,40015
Oklahoma,Rating Area 5,Carter,CARTER,NULL,MSAs+1,1,OK,40019
Oklahoma,Rating Area 5,Cherokee,CHEROKEE,NULL,MSAs+1,1,OK,40021
Oklahoma,Rating Area 5,Choctaw,CHOCTAW,NULL,MSAs+1,1,OK,40023
Oklahoma,Rating Area 5,Cimarron,CIMARRON,NULL,MSAs+1,1,OK,40025
Oklahoma,Rating Area 5,Coal,COAL,NULL,MSAs+1,1,OK,40029
Oklahoma,Rating Area 5,Cotton,COTTON,NULL,MSAs+1,1,OK,40033
Oklahoma,Rating Area 5,Craig,CRAIG,NULL,MSAs+1,1,OK,40035
Oklahoma,Rating Area 5,Custer,CUSTER,NULL,MSAs+1,1,OK,40039
Oklahoma,Rating Area 5,Delaware,DELAWARE,NULL,MSAs+1,1,OK,40041
Oklahoma,Rating Area 5,Dewey,DEWEY,NULL,MSAs+1,1,OK,40043
Oklahoma,Rating Area 5,Ellis,FLLIS,NULL,MSAs+1,1,OK,40045
Oklahoma,Rating Area 5,Garfield,GARFIELD,NULL,MSAs+1,1,OK,40047
Oklahoma,Rating Area 5,Garvin,GARVIN,NULL,MSAs+1,1,OK,40049
Oklahoma,Rating Area 5,Grant,GRANT,NULL,MSAs+1,1,OK,40053
Oklahoma,Rating Area 5,Greer,GREER,NULL,MSAs+1,1,OK,40055
Oklahoma,Rating Area 5,Harmon,HARMON,NULL,MSAs+1,1,OK,40057
Oklahoma,Rating Area 5,Harper,HARPER,NULL,MSAs+1,1,OK,40059
Oklahoma,Rating Area 5,Haskell,HASKELL,NULL,MSAs+1,1,OK,40061
Oklahoma,Rating Area 5,Hughes,HUGHES,NULL,MSAs+1,1,OK,40063
Oklahoma,Rating Area 5,Jackson,JACKSON,NULL,MSAs+1,1,OK,40065
Oklahoma,Rating Area 5,Jefferson,JEFFERSON,NULL,MSAs+1,1,OK,40067
Oklahoma,Rating Area 5,Johnston,JOHNSTON,NULL,MSAs+1,1,OK,40069
Oklahoma,Rating Area 5,Kay,KAY,NULL,MSAs+1,1,OK,40071
Oklahoma,Rating Area 5,Kingfisher,KINGFISHER,NULL,MSAs+1,1,OK,40073
Oklahoma,Rating Area 5,Kiowa,KIOWA,NULL,MSAs+1,1,OK,40075
Oklahoma,Rating Area 5,Latimer,LATIMER,NULL,MSAs+1,1,OK,40077
Oklahoma,Rating Area 5,Love,LOVE,NULL,MSAs+1,1,OK,40085
Oklahoma,Rating Area 5,Major,MAJOR,NULL,MSAs+1,1,OK,40093
Oklahoma,Rating Area 5,Marshall,MARSHALL,NULL,MSAs+1,1,OK,40095
Oklahoma,Rating Area 5,Mayes,MAYES,NULL,MSAs+1,1,OK,40097
Oklahoma,Rating Area 5,McCurtain,MCCURTAIN,NULL,MSAs+1,1,OK,40089
Oklahoma,Rating Area 5,McIntosh,MCLNTOSH,NULL,MSAs+1,1,OK,40091
Oklahoma,Rating Area 5,Murray,MURRAY,NULL,MSAs+1,1,OK,40099
Oklahoma,Rating Area 5,Muskogee,MUSKOGEE,NULL,MSAs+1,1,OK,40101
Oklahoma,Rating Area 5,Noble,NOBLE,NULL,MSAs+1,1,OK,40103
Oklahoma,Rating Area 5,Nowata,NOWATA,NULL,MSAs+1,1,OK,40105
Oklahoma,Rating Area 5,Okfuskee,OKFUSKEE,NULL,MSAs+1,1,OK,40107
Oklahoma,Rating Area 5,Ottawa,OTTAWA,NULL,MSAs+1,1,OK,40115
Oklahoma,Rating Area 5,Payne,PAYNE,NULL,MSAs+1,1,OK,40119
Oklahoma,Rating Area 5,Pittsburg,PITTSBURGH,NULL,MSAs+1,1,OK,40121
