SRVC_CD,SRVC_TYPE_CD,SRVC_CD_EFCTV_STRT_DT,SRVC_CD_EFCTV_END_DT,CPT_HCPCSELGBL_RISKADJSTMT_IND
G8670,03,2014-01-01,9999-12-31,N
G8671,03,2014-01-01,2020-12-31,N
G8672,03,2014-01-01,2020-12-31,N
G8673,03,2014-01-01,2019-12-31,N
G8674,03,2014-01-01,2020-12-31,N
G8682,03,2014-01-01,2014-12-31,N
G8683,03,2014-01-01,2014-12-31,N
G8685,03,2014-01-01,2014-12-31,N
G8694,03,2014-01-01,9999-12-31,N
G8696,03,2014-01-01,2017-12-31,N
G8697,03,2014-01-01,2017-12-31,N
G8698,03,2014-01-01,2017-12-31,N
G8699,03,2014-01-01,2014-12-31,N
G8700,03,2014-01-01,2014-12-31,N
G8701,03,2014-01-01,2014-12-31,N
G8702,03,2014-01-01,2014-12-31,N
G8703,03,2014-01-01,2014-12-31,N
G8704,03,2014-01-01,2014-12-31,N
G8705,03,2014-01-01,2014-12-31,N
G8706,03,2014-01-01,2014-12-31,N
G8707,03,2014-01-01,2014-12-31,N
G8708,03,2014-01-01,9999-12-31,N
G8709,03,2014-01-01,9999-12-31,N
G8710,03,2014-01-01,9999-12-31,N
G8711,03,2014-01-01,9999-12-31,N
G8712,03,2014-01-01,9999-12-31,N
G8713,03,2014-01-01,2015-12-31,N
G8714,03,2014-01-01,2015-12-31,N
G8717,03,2014-01-01,2015-12-31,N
G8718,03,2014-01-01,2015-12-31,N
G8720,03,2014-01-01,2015-12-31,N
G8721,03,2014-01-01,9999-12-31,N
G8722,03,2014-01-01,9999-12-31,N
G8723,03,2014-01-01,9999-12-31,N
G8724,03,2014-01-01,9999-12-31,N
G8725,03,2014-01-01,2016-12-31,N
G8726,03,2014-01-01,2016-12-31,N
G8728,03,2014-01-01,2016-12-31,N
G8730,03,2014-01-01,2020-12-31,N
G8731,03,2014-01-01,2020-12-31,N
G8732,03,2014-01-01,2020-12-31,N
G8733,03,2014-01-01,9999-12-31,N
G8734,03,2014-01-01,9999-12-31,N
G8735,03,2014-01-01,9999-12-31,N
G8736,03,2014-01-01,2014-12-31,N
G8737,03,2014-01-01,2014-12-31,N
G8738,03,2014-01-01,2014-12-31,N
G8739,03,2014-01-01,2014-12-31,N
G8740,03,2014-01-01,2014-12-31,N
G8749,03,2014-01-01,9999-12-31,N
G8751,03,2014-01-01,2014-12-31,N
G8752,03,2014-01-01,9999-12-31,N
G8753,03,2014-01-01,9999-12-31,N
G8754,03,2014-01-01,9999-12-31,N
G8755,03,2014-01-01,9999-12-31,N
G8756,03,2014-01-01,9999-12-31,N
G8757,03,2014-01-01,2016-12-31,N
G8758,03,2014-01-01,2016-12-31,N
G8759,03,2014-01-01,2016-12-31,N
G8761,03,2014-01-01,2016-12-31,N
G8762,03,2014-01-01,2016-12-31,N
G8763,03,2014-01-01,2014-12-31,N
G8764,03,2014-01-01,2014-12-31,N
G8765,03,2014-01-01,2016-12-31,N
G8767,03,2014-01-01,2014-12-31,N
G8768,03,2014-01-01,2014-12-31,N
G8769,03,2014-01-01,2014-12-31,N
G8770,03,2014-01-01,2014-12-31,N
G8771,03,2014-01-01,2014-12-31,N
G8772,03,2014-01-01,2014-12-31,N
G8773,03,2014-01-01,2014-12-31,N
G8774,03,2014-01-01,2014-12-31,N
G8775,03,2014-01-01,2014-12-31,N
G8776,03,2014-01-01,2014-12-31,N
G8777,03,2014-01-01,2014-12-31,N
G8778,03,2014-01-01,2014-12-31,N
G8779,03,2014-01-01,2014-12-31,N
G8780,03,2014-01-01,2014-12-31,N
G8781,03,2014-01-01,2014-12-31,N
G8782,03,2014-01-01,2014-12-31,N
G8783,03,2014-01-01,9999-12-31,N
G8784,03,2014-01-01,2016-12-31,N
G8785,03,2014-01-01,9999-12-31,N
G8797,03,2014-01-01,9999-12-31,N
G8798,03,2014-01-01,9999-12-31,N
G8806,03,2014-01-01,9999-12-31,N
G8807,03,2014-01-01,9999-12-31,N
G8808,03,2014-01-01,9999-12-31,N
G8809,03,2014-01-01,2020-12-31,N
G8810,03,2014-01-01,2020-12-31,N
G8811,03,2014-01-01,2020-12-31,N
G8815,03,2014-01-01,9999-12-31,N
G8816,03,2014-01-01,9999-12-31,N
G8817,03,2014-01-01,9999-12-31,N
G8818,03,2014-01-01,2023-12-31,N
G8825,03,2014-01-01,2023-12-31,N
G8826,03,2014-01-01,9999-12-31,N
G8833,03,2014-01-01,9999-12-31,N
G8834,03,2014-01-01,9999-12-31,N
G8838,03,2014-01-01,9999-12-31,N
G8839,03,2014-01-01,9999-12-31,N
G8840,03,2014-01-01,9999-12-31,N
G8841,03,2014-01-01,9999-12-31,N
G8842,03,2014-01-01,9999-12-31,N
G8843,03,2014-01-01,9999-12-31,N
G8844,03,2014-01-01,9999-12-31,N
G8845,03,2014-01-01,9999-12-31,N
G8846,03,2014-01-01,9999-12-31,N
G8848,03,2014-01-01,2016-12-31,N
G8849,03,2014-01-01,9999-12-31,N
G8850,03,2014-01-01,9999-12-31,N
G8851,03,2014-01-01,9999-12-31,N
G8852,03,2014-01-01,2023-12-31,N
G8853,03,2014-01-01,2016-12-31,N
G8854,03,2014-01-01,9999-12-31,N
G8855,03,2014-01-01,9999-12-31,N
G8856,03,2014-01-01,9999-12-31,N
G8857,03,2014-01-01,9999-12-31,N
G8858,03,2014-01-01,9999-12-31,N
G8859,03,2014-01-01,2014-12-31,N
G8860,03,2014-01-01,2014-12-31,N
G8861,03,2014-01-01,2019-12-31,N
G8862,03,2014-01-01,2014-12-31,N
G8863,03,2014-01-01,9999-12-31,N
G8864,03,2014-01-01,9999-12-31,N
G8865,03,2014-01-01,9999-12-31,N
G8866,03,2014-01-01,9999-12-31,N
G8867,03,2014-01-01,9999-12-31,N
G8868,03,2014-01-01,2016-12-31,N
G8869,03,2014-01-01,9999-12-31,N
G8870,03,2014-01-01,2015-12-31,N
G8871,03,2014-01-01,2015-12-31,N
G8872,03,2014-01-01,2020-12-31,N
G8873,03,2014-01-01,2020-12-31,N
G8874,03,2014-01-01,2020-12-31,N
G8875,03,2014-01-01,9999-12-31,N
G8876,03,2014-01-01,9999-12-31,N
G8877,03,2014-01-01,9999-12-31,N
G8878,03,2014-01-01,9999-12-31,N
G8879,03,2014-01-01,2017-12-31,N
G8880,03,2014-01-01,9999-12-31,N
G8881,03,2014-01-01,9999-12-31,N
G8882,03,2014-01-01,9999-12-31,N
G8883,03,2014-01-01,2023-12-31,N
G8884,03,2014-01-01,2023-12-31,N
G8885,03,2014-01-01,2023-12-31,N
G8886,03,2014-01-01,2014-12-31,N
G8887,03,2014-01-01,2014-12-31,N
G8888,03,2014-01-01,2014-12-31,N
G8889,03,2014-01-01,2014-12-31,N
G8890,03,2014-01-01,2014-12-31,N
G8891,03,2014-01-01,2014-12-31,N
G8892,03,2014-01-01,2014-12-31,N
G8893,03,2014-01-01,2014-12-31,N
G8894,03,2014-01-01,2014-12-31,N
G8895,03,2014-01-01,2014-12-31,N
G8896,03,2014-01-01,2014-12-31,N
G8897,03,2014-01-01,2014-12-31,N
G8898,03,2014-01-01,2016-12-31,N
G8899,03,2014-01-01,2016-12-31,N
G8900,03,2014-01-01,2016-12-31,N
G8902,03,2014-01-01,2016-12-31,N
G8903,03,2014-01-01,2016-12-31,N
G8904,03,2014-01-01,2014-12-31,N
G8905,03,2014-01-01,2014-12-31,N
G8906,03,2014-01-01,2016-12-31,N
G8907,03,2014-01-01,9999-12-31,N
G8908,03,2014-01-01,9999-12-31,N
G8909,03,2014-01-01,9999-12-31,N
G8910,03,2014-01-01,9999-12-31,N
G8911,03,2014-01-01,9999-12-31,N
G8912,03,2014-01-01,9999-12-31,N
G8913,03,2014-01-01,9999-12-31,N
G8914,03,2014-01-01,9999-12-31,N
G8915,03,2014-01-01,9999-12-31,N
G8916,03,2014-01-01,9999-12-31,N
G8917,03,2014-01-01,9999-12-31,N
G8918,03,2014-01-01,9999-12-31,N
G8923,03,2014-01-01,9999-12-31,N
G8924,03,2014-01-01,9999-12-31,N
G8925,03,2014-01-01,2021-12-31,N
G8926,03,2014-01-01,2021-12-31,N
G8927,03,2014-01-01,2016-12-31,N
G8928,03,2014-01-01,2016-12-31,N
G8929,03,2014-01-01,2016-12-31,N
G8930,03,2014-01-01,2014-12-31,N
G8931,03,2014-01-01,2014-12-31,N
G8932,03,2014-01-01,2014-12-31,N
G8933,03,2014-01-01,2014-12-31,N
G8934,03,2014-01-01,9999-12-31,N
G8935,03,2014-01-01,9999-12-31,N
G8936,03,2014-01-01,9999-12-31,N
G8937,03,2014-01-01,9999-12-31,N
G8938,03,2014-01-01,2021-12-31,N
G8939,03,2014-01-01,2020-12-31,N
G8940,03,2014-01-01,2016-12-31,N
G8941,03,2014-01-01,2023-12-31,N
G8942,03,2014-01-01,9999-12-31,N
G8943,03,2014-01-01,2014-12-31,N
G8944,03,2014-01-01,9999-12-31,N
G8946,03,2014-01-01,9999-12-31,N
G8947,03,2014-01-01,2017-12-31,N
G8948,03,2014-01-01,2016-12-31,N
G8949,03,2014-01-01,2014-12-31,N
G8950,03,2014-01-01,9999-12-31,N
G8951,03,2014-01-01,2015-12-31,N
G8952,03,2014-01-01,9999-12-31,N
G8953,03,2014-01-01,2016-12-31,N
G8955,03,2014-01-01,9999-12-31,N
G8956,03,2014-01-01,9999-12-31,N
G8957,03,2014-01-01,2014-12-31,N
G8958,03,2014-01-01,9999-12-31,N
G8959,03,2014-01-01,2020-12-31,N
G8960,03,2014-01-01,2020-12-31,N
G8961,03,2014-01-01,9999-12-31,N
G8962,03,2014-01-01,9999-12-31,N
G8963,03,2014-01-01,2023-12-31,N
G8964,03,2014-01-01,2023-12-31,N
G8965,03,2014-01-01,2024-12-31,N
G8966,03,2014-01-01,2024-12-31,N
G8967,03,2014-01-01,9999-12-31,N
G8968,03,2014-01-01,9999-12-31,N
G8969,03,2014-01-01,9999-12-31,N
G8970,03,2014-01-01,9999-12-31,N
G8971,03,2014-01-01,2017-12-31,N
G8972,03,2014-01-01,2017-12-31,N
G8973,03,2014-01-01,2020-12-31,N
G8974,03,2014-01-01,2020-12-31,N
G8975,03,2014-01-01,2020-12-31,N
G8976,03,2014-01-01,2020-12-31,N
G8977,03,2014-01-01,2016-12-31,N
G8978,03,2014-01-01,2019-12-31,N
G8979,03,2014-01-01,2019-12-31,N
G8980,03,2014-01-01,2019-12-31,N
G8981,03,2014-01-01,2019-12-31,N
G8982,03,2014-01-01,2019-12-31,N
G8983,03,2014-01-01,2019-12-31,N
G8984,03,2014-01-01,2019-12-31,N
G8985,03,2014-01-01,2019-12-31,N
G8986,03,2014-01-01,2019-12-31,N
G8987,03,2014-01-01,2019-12-31,N
G8988,03,2014-01-01,2019-12-31,N
G8989,03,2014-01-01,2019-12-31,N
G8990,03,2014-01-01,2019-12-31,N
G8991,03,2014-01-01,2019-12-31,N
G8992,03,2014-01-01,2019-12-31,N
G8993,03,2014-01-01,2019-12-31,N
G8994,03,2014-01-01,2019-12-31,N
G8995,03,2014-01-01,2019-12-31,N
G8996,03,2014-01-01,2019-12-31,N
G8997,03,2014-01-01,2019-12-31,N
G8998,03,2014-01-01,2019-12-31,N
G8999,03,2014-01-01,2019-12-31,N
G9001,03,2014-01-01,9999-12-31,N
G9002,03,2014-01-01,9999-12-31,N
G9003,03,2014-01-01,9999-12-31,N
G9004,03,2014-01-01,9999-12-31,N
G9005,03,2014-01-01,9999-12-31,N
G9006,03,2014-01-01,9999-12-31,N
G9007,03,2014-01-01,9999-12-31,N
G9008,03,2014-01-01,9999-12-31,N
G9009,03,2014-01-01,9999-12-31,N
G9010,03,2014-01-01,9999-12-31,N
G9011,03,2014-01-01,9999-12-31,N
G9012,03,2014-01-01,9999-12-31,N
G9013,03,2014-01-01,9999-12-31,N
G9014,03,2014-01-01,9999-12-31,N
G9016,03,2014-01-01,9999-12-31,N
G9017,03,2014-01-01,2019-12-31,N
G9018,03,2014-01-01,2019-12-31,N
G9019,03,2014-01-01,2019-12-31,N
G9020,03,2014-01-01,2019-12-31,N
G9033,03,2014-01-01,2019-12-31,N
G9034,03,2014-01-01,2019-12-31,N
G9035,03,2014-01-01,2019-12-31,N
G9036,03,2014-01-01,2019-12-31,N
G9050,03,2014-01-01,9999-12-31,N
G9051,03,2014-01-01,9999-12-31,N
G9052,03,2014-01-01,9999-12-31,N
G9053,03,2014-01-01,9999-12-31,N
G9054,03,2014-01-01,9999-12-31,N
G9055,03,2014-01-01,9999-12-31,N
G9056,03,2014-01-01,9999-12-31,N
G9057,03,2014-01-01,9999-12-31,N
G9058,03,2014-01-01,9999-12-31,N
G9059,03,2014-01-01,9999-12-31,N
G9060,03,2014-01-01,9999-12-31,N
G9061,03,2014-01-01,9999-12-31,N
G9062,03,2014-01-01,9999-12-31,N
G9063,03,2014-01-01,9999-12-31,N
G9064,03,2014-01-01,9999-12-31,N
G9065,03,2014-01-01,9999-12-31,N
G9066,03,2014-01-01,9999-12-31,N
G9067,03,2014-01-01,9999-12-31,N
G9068,03,2014-01-01,9999-12-31,N
G9069,03,2014-01-01,9999-12-31,N
G9070,03,2014-01-01,9999-12-31,N
G9071,03,2014-01-01,9999-12-31,N
G9072,03,2014-01-01,9999-12-31,N
G9073,03,2014-01-01,9999-12-31,N
G9074,03,2014-01-01,9999-12-31,N
G9075,03,2014-01-01,9999-12-31,N
G9077,03,2014-01-01,9999-12-31,N
G9078,03,2014-01-01,9999-12-31,N
G9079,03,2014-01-01,9999-12-31,N
G9080,03,2014-01-01,9999-12-31,N
G9083,03,2014-01-01,9999-12-31,N
G9084,03,2014-01-01,9999-12-31,N
G9085,03,2014-01-01,9999-12-31,N
G9086,03,2014-01-01,9999-12-31,N
G9087,03,2014-01-01,9999-12-31,N
G9088,03,2014-01-01,9999-12-31,N
G9089,03,2014-01-01,9999-12-31,N
G9090,03,2014-01-01,9999-12-31,N
G9091,03,2014-01-01,9999-12-31,N
G9092,03,2014-01-01,9999-12-31,N
G9093,03,2014-01-01,9999-12-31,N
G9094,03,2014-01-01,9999-12-31,N
G9095,03,2014-01-01,9999-12-31,N
G9096,03,2014-01-01,9999-12-31,N
G9097,03,2014-01-01,9999-12-31,N
G9098,03,2014-01-01,9999-12-31,N
G9099,03,2014-01-01,9999-12-31,N
G9100,03,2014-01-01,9999-12-31,N
G9101,03,2014-01-01,9999-12-31,N
G9102,03,2014-01-01,9999-12-31,N
G9103,03,2014-01-01,9999-12-31,N
G9104,03,2014-01-01,9999-12-31,N
G9105,03,2014-01-01,9999-12-31,N
G9106,03,2014-01-01,9999-12-31,N
G9107,03,2014-01-01,9999-12-31,N
G9108,03,2014-01-01,9999-12-31,N
G9109,03,2014-01-01,9999-12-31,N
G9110,03,2014-01-01,9999-12-31,N
G9111,03,2014-01-01,9999-12-31,N
G9112,03,2014-01-01,9999-12-31,N
G9113,03,2014-01-01,9999-12-31,N
G9114,03,2014-01-01,9999-12-31,N
G9115,03,2014-01-01,9999-12-31,N
G9116,03,2014-01-01,9999-12-31,N
G9117,03,2014-01-01,9999-12-31,N
G9123,03,2014-01-01,9999-12-31,N
G9124,03,2014-01-01,9999-12-31,N
G9125,03,2014-01-01,9999-12-31,N
G9126,03,2014-01-01,9999-12-31,N
G9128,03,2014-01-01,9999-12-31,N
G9129,03,2014-01-01,9999-12-31,N
G9130,03,2014-01-01,9999-12-31,N
G9131,03,2014-01-01,9999-12-31,N
G9132,03,2014-01-01,9999-12-31,N
G9133,03,2014-01-01,9999-12-31,N
G9134,03,2014-01-01,9999-12-31,N
G9135,03,2014-01-01,9999-12-31,N
G9136,03,2014-01-01,9999-12-31,N
G9137,03,2014-01-01,9999-12-31,N
G9138,03,2014-01-01,9999-12-31,N
G9139,03,2014-01-01,9999-12-31,N
G9140,03,2014-01-01,9999-12-31,N
G9143,03,2014-01-01,9999-12-31,N
G9147,03,2014-01-01,9999-12-31,N
G9148,03,2014-01-01,9999-12-31,N
G9149,03,2014-01-01,9999-12-31,N
G9150,03,2014-01-01,9999-12-31,N
G9151,03,2014-01-01,9999-12-31,N
G9152,03,2014-01-01,9999-12-31,N
G9153,03,2014-01-01,9999-12-31,N
G9156,03,2014-01-01,9999-12-31,N
G9157,03,2014-01-01,9999-12-31,N
G9158,03,2014-01-01,2019-12-31,N
G9159,03,2014-01-01,2019-12-31,N
G9160,03,2014-01-01,2019-12-31,N
G9161,03,2014-01-01,2019-12-31,N
G9162,03,2014-01-01,2019-12-31,N
G9163,03,2014-01-01,2019-12-31,N
G9164,03,2014-01-01,2019-12-31,N
G9165,03,2014-01-01,2019-12-31,N
G9166,03,2014-01-01,2019-12-31,N
G9167,03,2014-01-01,2019-12-31,N
G9168,03,2014-01-01,2019-12-31,N
G9169,03,2014-01-01,2019-12-31,N
G9170,03,2014-01-01,2019-12-31,N
G9171,03,2014-01-01,2019-12-31,N
G9172,03,2014-01-01,2019-12-31,N
G9173,03,2014-01-01,2019-12-31,N
G9174,03,2014-01-01,2019-12-31,N
G9175,03,2014-01-01,2019-12-31,N
G9176,03,2014-01-01,2019-12-31,N
G9186,03,2014-01-01,2019-12-31,N
G9187,03,2014-01-01,9999-12-31,N
G9188,03,2014-01-01,9999-12-31,N
G9189,03,2014-01-01,9999-12-31,N
G9190,03,2014-01-01,9999-12-31,N
G9191,03,2014-01-01,9999-12-31,N
G9192,03,2014-01-01,2023-12-31,N
G9193,03,2014-01-01,2014-12-31,N
G9194,03,2014-01-01,2014-12-31,N
G9195,03,2014-01-01,2014-12-31,N
G9196,03,2014-01-01,2022-12-31,N
G9197,03,2014-01-01,2022-12-31,N
G9198,03,2014-01-01,2022-12-31,N
G9199,03,2014-01-01,2014-12-31,N
G9200,03,2014-01-01,2014-12-31,N
G9201,03,2014-01-01,2014-12-31,N
G9202,03,2014-01-01,2014-12-31,N
G9203,03,2014-01-01,2016-12-31,N
G9204,03,2014-01-01,2016-12-31,N
G9205,03,2014-01-01,2016-12-31,N
G9206,03,2014-01-01,2016-12-31,N
G9207,03,2014-01-01,2016-12-31,N
G9208,03,2014-01-01,2016-12-31,N
G9209,03,2014-01-01,2016-12-31,N
G9210,03,2014-01-01,2016-12-31,N
G9211,03,2014-01-01,2016-12-31,N
G9212,03,2014-01-01,9999-12-31,N
G9213,03,2014-01-01,9999-12-31,N
G9214,03,2014-01-01,2014-12-31,N
G9215,03,2014-01-01,2014-12-31,N
G9216,03,2014-01-01,2014-12-31,N
G9217,03,2014-01-01,2016-12-31,N
G9218,03,2014-01-01,2014-12-31,N
G9219,03,2014-01-01,2016-12-31,N
G9220,03,2014-01-01,2014-12-31,N
G9221,03,2014-01-01,2014-12-31,N
G9222,03,2014-01-01,2016-12-31,N
G9223,03,2014-01-01,9999-12-31,N
G9224,03,2014-01-01,2014-12-31,N
G9225,03,2014-01-01,9999-12-31,N
G9226,03,2014-01-01,9999-12-31,N
G9227,03,2014-01-01,9999-12-31,N
G9228,03,2014-01-01,9999-12-31,N
G9229,03,2014-01-01,2023-12-31,N
G9230,03,2014-01-01,9999-12-31,N
G9231,03,2014-01-01,9999-12-31,N
G9232,03,2014-01-01,2020-12-31,N
G9233,03,2014-01-01,2016-12-31,N
G9234,03,2014-01-01,2016-12-31,N
G9235,03,2014-01-01,2016-12-31,N
G9236,03,2014-01-01,2016-12-31,N
G9237,03,2014-01-01,2016-12-31,N
G9238,03,2014-01-01,2016-12-31,N
G9239,03,2014-01-01,2020-12-31,N
G9240,03,2014-01-01,2020-12-31,N
G9241,03,2014-01-01,2020-12-31,N
G9242,03,2014-01-01,9999-12-31,N
G9243,03,2014-01-01,9999-12-31,N
G9244,03,2014-01-01,2016-12-31,N
G9245,03,2014-01-01,2016-12-31,N
G9246,03,2014-01-01,9999-12-31,N
G9247,03,2014-01-01,9999-12-31,N
G9248,03,2014-01-01,2014-12-31,N
G9249,03,2014-01-01,2014-12-31,N
G9250,03,2014-01-01,2022-12-31,N
G9251,03,2014-01-01,2022-12-31,N
G9252,03,2014-01-01,2014-12-31,N
G9253,03,2014-01-01,2014-12-31,N
G9254,03,2014-01-01,9999-12-31,N
G9255,03,2014-01-01,9999-12-31,N
G9256,03,2014-01-01,2020-12-31,N
G9257,03,2014-01-01,2020-12-31,N
G9258,03,2014-01-01,2020-12-31,N
G9259,03,2014-01-01,2020-12-31,N
G9260,03,2014-01-01,2020-12-31,N
G9261,03,2014-01-01,2020-12-31,N
G9262,03,2014-01-01,2020-12-31,N
G9263,03,2014-01-01,2020-12-31,N
G9264,03,2014-01-01,2020-12-31,N
G9265,03,2014-01-01,2020-12-31,N
G9266,03,2014-01-01,2020-12-31,N
G9267,03,2014-01-01,2021-12-31,N
G9268,03,2014-01-01,2021-12-31,N
G9269,03,2014-01-01,2021-12-31,N
G9270,03,2014-01-01,2021-12-31,N
G9271,03,2014-01-01,2014-12-31,N
G9272,03,2014-01-01,2014-12-31,N
G9273,03,2014-01-01,9999-12-31,N
G9274,03,2014-01-01,9999-12-31,N
G9275,03,2014-01-01,9999-12-31,N
G9276,03,2014-01-01,9999-12-31,N
G9277,03,2014-01-01,9999-12-31,N
G9278,03,2014-01-01,9999-12-31,N
G9279,03,2014-01-01,9999-12-31,N
G9280,03,2014-01-01,9999-12-31,N
G9281,03,2014-01-01,9999-12-31,N
G9282,03,2014-01-01,9999-12-31,N
G9283,03,2014-01-01,9999-12-31,N
G9284,03,2014-01-01,9999-12-31,N
G9285,03,2014-01-01,9999-12-31,N
G9286,03,2014-01-01,9999-12-31,N
G9287,03,2014-01-01,9999-12-31,N
G9288,03,2014-01-01,9999-12-31,N
G9289,03,2014-01-01,9999-12-31,N
G9290,03,2014-01-01,9999-12-31,N
G9291,03,2014-01-01,9999-12-31,N
G9292,03,2014-01-01,9999-12-31,N
G9293,03,2014-01-01,9999-12-31,N
G9294,03,2014-01-01,9999-12-31,N
G9295,03,2014-01-01,9999-12-31,N
G9296,03,2014-01-01,9999-12-31,N
G9297,03,2014-01-01,9999-12-31,N
G9298,03,2014-01-01,9999-12-31,N
G9299,03,2014-01-01,9999-12-31,N
G9300,03,2014-01-01,2020-12-31,N
G9301,03,2014-01-01,2020-12-31,N
G9302,03,2014-01-01,2020-12-31,N
G9303,03,2014-01-01,2020-12-31,N
G9304,03,2014-01-01,2020-12-31,N
G9305,03,2014-01-01,9999-12-31,N
G9306,03,2014-01-01,9999-12-31,N
G9307,03,2014-01-01,9999-12-31,N
G9308,03,2014-01-01,9999-12-31,N
G9309,03,2014-01-01,9999-12-31,N
G9310,03,2014-01-01,9999-12-31,N
G9311,03,2014-01-01,9999-12-31,N
G9312,03,2014-01-01,9999-12-31,N
G9313,03,2014-01-01,9999-12-31,N
G9314,03,2014-01-01,9999-12-31,N
G9315,03,2014-01-01,9999-12-31,N
G9316,03,2014-01-01,9999-12-31,N
G9317,03,2014-01-01,9999-12-31,N
G9318,03,2014-01-01,9999-12-31,N
G9319,03,2014-01-01,9999-12-31,N
G9320,03,2014-01-01,2015-12-31,N
G9321,03,2014-01-01,9999-12-31,N
G9322,03,2014-01-01,9999-12-31,N
G9323,03,2014-01-01,2015-12-31,N
G9324,03,2014-01-01,2016-12-31,N
G9325,03,2014-01-01,2015-12-31,N
G9326,03,2014-01-01,2020-12-31,N
G9327,03,2014-01-01,2020-12-31,N
G9328,03,2014-01-01,2015-12-31,N
G9329,03,2014-01-01,2020-12-31,N
G9340,03,2014-01-01,2020-12-31,N
G9341,03,2014-01-01,9999-12-31,N
G9342,03,2014-01-01,9999-12-31,N
G9343,03,2014-01-01,2015-12-31,N
G9344,03,2014-01-01,9999-12-31,N
G9345,03,2014-01-01,9999-12-31,N
G9346,03,2014-01-01,2015-12-31,N
G9347,03,2014-01-01,9999-12-31,N
G9348,03,2014-01-01,2021-12-31,N
G9349,03,2014-01-01,2021-12-31,N
G9350,03,2014-01-01,2021-12-31,N
G9351,03,2014-01-01,9999-12-31,N
G9352,03,2014-01-01,9999-12-31,N
G9353,03,2014-01-01,9999-12-31,N
G9354,03,2014-01-01,9999-12-31,N
G9355,03,2014-01-01,9999-12-31,N
G9356,03,2014-01-01,9999-12-31,N
G9357,03,2014-01-01,9999-12-31,N
G9358,03,2014-01-01,9999-12-31,N
G9359,03,2014-01-01,2022-12-31,N
G9360,03,2014-01-01,2022-12-31,N
G9361,03,2014-01-01,9999-12-31,N
G9362,03,2015-01-01,2015-12-31,N
G9363,03,2015-01-01,2015-12-31,N
G9364,03,2015-01-01,9999-12-31,N
G9365,03,2015-01-01,2020-12-31,N
G9366,03,2015-01-01,2020-12-31,N
G9367,03,2015-01-01,9999-12-31,N
G9368,03,2015-01-01,9999-12-31,N
G9369,03,2015-01-01,2015-12-31,N
G9370,03,2015-01-01,2015-12-31,N
G9376,03,2015-01-01,2015-12-31,N
G9377,03,2015-01-01,2015-12-31,N
G9378,03,2015-01-01,2015-12-31,N
G9379,03,2015-01-01,2015-12-31,N
G9380,03,2015-01-01,9999-12-31,N
G9381,03,2015-01-01,2017-12-31,N
G9382,03,2015-01-01,9999-12-31,N
G9383,03,2015-01-01,9999-12-31,N
G9384,03,2015-01-01,9999-12-31,N
G9385,03,2015-01-01,9999-12-31,N
G9386,03,2015-01-01,9999-12-31,N
G9389,03,2015-01-01,2020-12-31,N
G9390,03,2015-01-01,2020-12-31,N
G9391,03,2015-01-01,2015-12-31,N
G9392,03,2015-01-01,2015-12-31,N
G9393,03,2015-01-01,9999-12-31,N
G9394,03,2015-01-01,9999-12-31,N
G9395,03,2015-01-01,9999-12-31,N
G9396,03,2015-01-01,9999-12-31,N
G9399,03,2015-01-01,2021-12-31,N
G9400,03,2015-01-01,2021-12-31,N
G9401,03,2015-01-01,2021-12-31,N
G9402,03,2015-01-01,2024-12-31,N
G9403,03,2015-01-01,2024-12-31,N
G9404,03,2015-01-01,2024-12-31,N
G9405,03,2015-01-01,2024-12-31,N
G9406,03,2015-01-01,2024-12-31,N
G9407,03,2015-01-01,2024-12-31,N
G9408,03,2015-01-01,9999-12-31,N
G9409,03,2015-01-01,9999-12-31,N
G9410,03,2015-01-01,9999-12-31,N
G9411,03,2015-01-01,9999-12-31,N
G9412,03,2015-01-01,9999-12-31,N
G9413,03,2015-01-01,9999-12-31,N
G9414,03,2015-01-01,9999-12-31,N
G9415,03,2015-01-01,9999-12-31,N
G9416,03,2015-01-01,9999-12-31,N
G9417,03,2015-01-01,9999-12-31,N
G9418,03,2015-01-01,9999-12-31,N
G9419,03,2015-01-01,9999-12-31,N
G9420,03,2015-01-01,9999-12-31,N
G9421,03,2015-01-01,9999-12-31,N
G9422,03,2015-01-01,9999-12-31,N
G9423,03,2015-01-01,9999-12-31,N
G9424,03,2015-01-01,9999-12-31,N
G9425,03,2015-01-01,9999-12-31,N
G9426,03,2015-01-01,9999-12-31,N
G9427,03,2015-01-01,9999-12-31,N
G9428,03,2015-01-01,9999-12-31,N
G9429,03,2015-01-01,9999-12-31,N
G9430,03,2015-01-01,9999-12-31,N
G9431,03,2015-01-01,9999-12-31,N
G9432,03,2015-01-01,9999-12-31,N
G9433,03,2015-01-01,2015-12-31,N
G9434,03,2015-01-01,9999-12-31,N
G9435,03,2015-01-01,2016-12-31,N
G9436,03,2015-01-01,2016-12-31,N
G9437,03,2015-01-01,2016-12-31,N
G9438,03,2015-01-01,2016-12-31,N
G9439,03,2015-01-01,2016-12-31,N
G9440,03,2015-01-01,2016-12-31,N
G9441,03,2015-01-01,2016-12-31,N
G9442,03,2015-01-01,2016-12-31,N
G9443,03,2015-01-01,2016-12-31,N
G9448,03,2015-01-01,2021-12-31,N
G9449,03,2015-01-01,2021-12-31,N
G9450,03,2015-01-01,2021-12-31,N
G9451,03,2015-01-01,2023-12-31,N
G9452,03,2015-01-01,9999-12-31,N
G9453,03,2015-01-01,2023-12-31,N
