DGNS_CD,DGNS_CD_EFF_STRT_DT,DGNS_CD_EFF_END_DT,MIN_AGE_DGNS_INCLUDE,MAX_AGE_DGNS_EXCLUDE,CC_AGE_SPLIT_MIN_AGE_INC,CC_AGE_SPLIT_MAX_AGE_EXC,CC_SEX_SPLIT,CC_CD,ACC_CD
S72012C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72019A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72019B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72019C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72021A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72021B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72021C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72022A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72022B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72022C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72023A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72023B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72023C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72024A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72024B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72024C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72025A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72025B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72025C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72026A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72026B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72026C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72031A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72031B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72031C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72032A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72032B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72032C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72033A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72033B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72033C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72034A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72034B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72034C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72035A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72035B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72035C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72036A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72036B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72036C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72041A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72041B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72041C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72042A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72042B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72042C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72043A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72043B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72043C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72044A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72044B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72044C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72045A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72045B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72045C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72046A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72046B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72046C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72051A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72051B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72051C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72052A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72052B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72052C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72059A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72059B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72059C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72061A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72061B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72061C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72062A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72062B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72062C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72063A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72063B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72063C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72064A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72064B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72064C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72065A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72065B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72065C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72066A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72066B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72066C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72091A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72091B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72091C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72092A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72092B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72092C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72099A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72099B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72099C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72101A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72101B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72101C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72102A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72102B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72102C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72109A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72109B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72109C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72111A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72111B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72111C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72112A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72112B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72112C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72113A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72113B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72113C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72114A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72114B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72114C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72115A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72115B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72115C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72116A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72116B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72116C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72121A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72121B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72121C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72122A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72122B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72122C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72123A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72123B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72123C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72124A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72124B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72124C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72125A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72125B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72125C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72126A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72126B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72126C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72131A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72131B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72131C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72132A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72132B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72132C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72133A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72133B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72133C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72134A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72134B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72134C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72135A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72135B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72135C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72136A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72136B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72136C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72141A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72141B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72141C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72142A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72142B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72142C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72143A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72143B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72143C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72144A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72144B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72144C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72145A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72145B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72145C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72146A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72146B,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S72146C,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7221XA,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7221XB,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7221XC,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7222XA,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7222XB,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7222XC,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7223XA,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7223XB,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7223XC,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7224XA,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7224XB,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7224XC,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7225XA,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7225XB,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7225XC,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7226XA,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7226XB,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S7226XC,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S79001A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S79002A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S79009A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S79011A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S79012A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S79019A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S79091A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S79092A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
S79099A,2015-10-01,2026-12-31,0,999,0,999,X,226,0
T1491XA,2017-10-01,2026-12-31,0,999,2,999,X,88,0
T360X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T361X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T362X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T363X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T364X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T365X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T366X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T367X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T368X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T3692XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T370X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T371X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T372X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T373X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T374X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T375X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T378X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T3792XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T380X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T381X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T382X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T383X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T384X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T385X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T386X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T387X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T38802A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T38812A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T38892A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T38902A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T38992A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T39012A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T39092A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T391X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T392X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T39312A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T39392A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T394X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T398X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T3992XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T400X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T401X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T402X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T403X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T405X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T40602A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T40692A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T407X2A,2015-10-01,2021-09-30,0,999,0,999,X,88,0
T408X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T40902A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T40992A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T410X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T411X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T41202A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T41292A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T413X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T4142XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T415X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T420X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T421X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T422X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T423X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T424X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T425X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T426X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T4272XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T428X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43012A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43022A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T431X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43202A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43212A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43222A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43292A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T433X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T434X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43502A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43592A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43602A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43612A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43622A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43632A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T43692A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T438X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T4392XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T440X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T441X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T442X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T443X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T444X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T445X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T446X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T447X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T448X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T44902A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T44992A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T450X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T451X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T452X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T453X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T454X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T45512A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T45522A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T45602A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T45612A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T45622A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T45692A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T457X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T458X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T4592XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T460X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T461X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T462X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T463X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T464X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T465X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T466X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T467X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T468X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T46902A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T46992A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T470X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T471X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T472X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T473X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T474X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T475X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T476X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T477X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T478X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T4792XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T480X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T481X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T48202A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T48292A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T483X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T484X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T485X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T486X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T48902A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T48992A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T490X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T491X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T492X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T493X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T494X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T495X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T496X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T497X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T498X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T4992XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T500X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T501X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T502X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T503X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T504X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T505X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T506X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T507X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T508X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T50902A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T50992A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T50A12A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T50A22A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T50A92A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T50B12A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T50B92A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T50Z12A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T50Z92A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T510X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T511X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T512X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T513X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T518X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T5192XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T520X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T521X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T522X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T523X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T524X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T528X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T5292XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T530X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T531X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T532X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T533X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T534X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T535X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T536X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T537X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T5392XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T540X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T541X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T542X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T543X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T5492XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T550X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T551X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T560X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T561X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T562X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T563X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T564X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T565X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T566X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T567X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T56812A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T56892A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T5692XA,2015-10-01,2026-12-31,0,999,2,999,X,88,0
T570X2A,2015-10-01,2026-12-31,0,999,2,999,X,88,0
